location,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color
Shek Kong,2021,5,22,***,***,30.5,76,1.5,0,Green
Shek Kong,2021,5,23,***,***,31.1,72,0,0,Green
Shek Kong,2021,5,24,***,***,29.3,82,5,0,Green
Shek Kong,2021,5,25,***,***,28,86,7,0,Green
Shek Kong,2021,5,26,***,***,28.7,86,17.5,0,Green
Shek Kong,2021,5,27,***,***,29.9,80,0,0,Green
Shek Kong,2021,5,28,***,***,30.1,80,0,0,Green
Shek Kong,2021,5,29,***,***,30.1,79,0,0,Green
Shek Kong,2021,5,30,***,***,30.5,80,0,0,Green
Shek Kong,2021,5,31,***,***,29.2,86,1.5,0,Green
Shek Kong,2021,6,1,***,***,26.5,93,44.5,705,Red
Shek Kong,2021,6,2,***,***,27.5,90,3.5,0,Green
Shek Kong,2021,6,3,***,***,30,78,0,0,Green
Shek Kong,2021,6,4,***,***,27.8,87,7.5,0,Green
Shek Kong,2021,6,5,***,***,27,74,0,0,Green
Shek Kong,2021,6,6,***,***,27.8,76,0,0,Green
Shek Kong,2021,6,7,***,***,28.5,77,0,0,Green
Shek Kong,2021,6,8,***,***,29.2,76,0.5,0,Green
Shek Kong,2021,6,9,***,***,27.8,86,17,0,Green
Shek Kong,2021,6,10,***,***,28.7,81,1.5,0,Green
Shek Kong,2021,6,11,***,***,28.8,82,18.5,220,Amber
Shek Kong,2021,6,12,***,***,27.8,86,25,0,Green
Shek Kong,2021,6,13,***,***,28.6,83,2,0,Green
Shek Kong,2021,6,14,***,***,29.6,80,2,0,Green
Shek Kong,2021,6,15,***,***,29.3,82,23,0,Green
Shek Kong,2021,6,16,***,***,30.1,82,0,0,Green
Shek Kong,2021,6,17,***,***,30.5,80,0.5,0,Green
Shek Kong,2021,6,18,***,***,30.3,79,0,0,Green
Shek Kong,2021,6,19,***,***,30.3,81,0,0,Green
Shek Kong,2021,6,20,***,***,30.6,81,0,0,Green
Shek Kong,2021,6,21,***,***,29.8,85,1,0,Green
Shek Kong,2021,6,22,***,***,27,92,42.5,140,Amber
Shek Kong,2021,6,23,***,***,25.6,95,41.5,120,Amber
Shek Kong,2021,6,24,***,***,25.5,97,16.5,235,Amber
Shek Kong,2021,6,25,***,***,26.9,91,0.5,0,Green
Shek Kong,2021,6,26,***,***,27.9,92,5.5,225,Amber
Shek Kong,2021,6,27,***,***,28.9,89,1,0,Green
Shek Kong,2021,6,28,***,***,27.7,92,69.5,725,Black
Shek Kong,2021,6,29,***,***,29.1,88,1,0,Green
Shek Kong,2021,6,30,***,***,29.6,84,0,0,Green
Shek Kong,2021,7,1,***,***,30.1,83,0,0,Green
Shek Kong,2021,7,2,***,***,30.3,81,0,0,Green
Shek Kong,2021,7,3,***,***,30.7,79,0,0,Green
Shek Kong,2021,7,4,***,***,30.6,77,0,0,Green
Shek Kong,2021,7,5,***,***,30.4,75,0,0,Green
Shek Kong,2021,7,6,***,***,30.1,75,0.5,0,Green
Shek Kong,2021,7,7,***,***,29.5,79,7,0,Green
Shek Kong,2021,7,8,***,***,30.3,73,0,0,Green
Shek Kong,2021,7,9,***,***,29.4,78,0,0,Green
Shek Kong,2021,7,10,***,***,29.5,75,0,0,Green
Shek Kong,2021,7,11,***,***,29.7,77,0,0,Green
Shek Kong,2021,7,12,***,***,30.4,77,0,0,Green
Shek Kong,2021,7,13,***,***,30.4,75,0,0,Green
Shek Kong,2021,7,14,***,***,30.1,76,0,0,Green
Shek Kong,2021,7,15,***,***,30.9,72,0,0,Green
Shek Kong,2021,7,16,***,***,28.4,82,0,0,Green
Shek Kong,2021,7,17,***,***,28.2,81,0,0,Green
Shek Kong,2021,7,18,***,***,27.9,83,14,125,Amber
Shek Kong,2021,7,19,***,***,26.4,93,64.5,215,Amber
Shek Kong,2021,7,20,***,***,25.9,95,118.5,400,Amber
Shek Kong,2021,7,21,***,***,27.1,90,7.5,0,Green
Shek Kong,2021,7,22,***,***,29.3,79,0,0,Green
Shek Kong,2021,7,23,***,***,30.3,78,0,0,Green
Shek Kong,2021,7,24,***,***,29.7,83,23,0,Green
Shek Kong,2021,7,25,***,***,29.3,84,18.5,255,Amber
Shek Kong,2021,7,26,***,***,30.4,82,0,0,Green
Shek Kong,2021,7,27,***,***,30.4,81,4.5,0,Green
Shek Kong,2021,7,28,***,***,29.9,83,0,0,Green
Shek Kong,2021,7,29,***,***,28.7,87,1.5,0,Green
Shek Kong,2021,7,30,***,***,28.2,90,11,125,Amber
Shek Kong,2021,7,31,***,***,29.3,88,8.5,0,Green
Shek Kong,2021,8,1,***,***,29.8,83,0,0,Green
Shek Kong,2021,8,2,***,***,29.7,82,0,0,Green
Shek Kong,2021,8,3,***,***,27.9,88,9.5,0,Green
Shek Kong,2021,8,4,***,***,27.9,91,97,505,Amber
Shek Kong,2021,8,5,***,***,27.1,97,15.5,0,Green
Shek Kong,2021,8,6,***,***,28.1,94,47.5,400,Red
Shek Kong,2021,8,7,***,***,28.4,93,4,0,Green
Shek Kong,2021,8,8,***,***,28.5,91,0.5,0,Green
Shek Kong,2021,8,9,***,***,27.7,95,29.5,215,Amber
Shek Kong,2021,8,10,***,***,28.4,92,2,0,Green
Shek Kong,2021,8,11,***,***,29.2,88,18.5,0,Green
Shek Kong,2021,8,12,***,***,29.5,82,0,0,Green
Shek Kong,2021,8,13,***,***,28.2,88,14.5,0,Green
Shek Kong,2021,8,14,***,***,27.5,91,41.5,0,Green
Shek Kong,2021,8,15,***,***,27.7,87,1,0,Green
Shek Kong,2021,8,16,***,***,28.5,85,0.5,0,Green
Shek Kong,2021,8,17,***,***,29.1,81,0,0,Green
Shek Kong,2021,8,18,***,***,28.4,83,0,0,Green
Shek Kong,2021,8,19,***,***,28,87,4,0,Green
Shek Kong,2021,8,20,***,***,29.2,80,0,0,Green
Shek Kong,2021,8,21,***,***,29.8,78,0,0,Green
Shek Kong,2021,8,22,***,***,30.4,74,0,0,Green
Shek Kong,2021,8,23,***,***,29.7,79,0,0,Green
Shek Kong,2021,8,24,***,***,29.5,81,2,0,Green
Shek Kong,2021,8,25,***,***,29.6,80,0,0,Green
Shek Kong,2021,8,26,***,***,29.9,78,0,0,Green
Shek Kong,2021,8,27,***,***,24.9,91,14.5,0,Green
Shek Kong,2021,8,28,***,***,26.2,86,4,0,Green
Shek Kong,2021,8,29,***,***,28.3,82,11.5,210,Amber
Shek Kong,2021,8,30,***,***,28.3,84,0,0,Green
Shek Kong,2021,8,31,***,***,26.5,94,8,0,Green
Shek Kong,2021,9,1,***,***,28.2,92,7,0,Green
Shek Kong,2021,9,2,***,***,28.7,87,0.5,0,Green
Shek Kong,2021,9,3,***,***,28.9,87,0,0,Green
Shek Kong,2021,9,4,***,***,29,87,0,0,Green
Shek Kong,2021,9,5,***,***,28.3,90,0.5,0,Green
Shek Kong,2021,9,6,***,***,28.8,86,0,0,Green
Shek Kong,2021,9,7,***,***,29.1,86,3.5,0,Green
Shek Kong,2021,9,8,***,***,29.1,83,0,0,Green
Shek Kong,2021,9,9,***,***,29.3,82,0,0,Green
Shek Kong,2021,9,10,***,***,30.4,74,0,0,Green
Shek Kong,2021,9,11,***,***,30.2,82,0,0,Green
Shek Kong,2021,9,12,***,***,30.8,85,0,0,Green
Shek Kong,2021,9,13,***,***,30.3,89,0,0,Green
Shek Kong,2021,9,14,***,***,28.3,92,5,0,Green
Shek Kong,2021,9,15,***,***,29.8,81,0,0,Green
Shek Kong,2021,9,16,***,***,28.2,88,1.5,0,Green
Shek Kong,2021,9,17,***,***,27.4,90,43,0,Green
Shek Kong,2021,9,18,***,***,29.2,81,0,0,Green
Shek Kong,2021,9,19,***,***,28.9,86,2.5,0,Green
Shek Kong,2021,9,20,***,***,28.2,88,2.5,0,Green
Shek Kong,2021,9,21,***,***,27.4,89,28,0,Green
Shek Kong,2021,9,22,***,***,29,83,0,0,Green
Shek Kong,2021,9,23,***,***,27.4,92,23.5,0,Green
Shek Kong,2021,9,24,***,***,29,84,3,0,Green
Shek Kong,2021,9,25,***,***,29.4,76,0,0,Green
Shek Kong,2021,9,26,***,***,28.4,76,0,0,Green
Shek Kong,2021,9,27,***,***,28.1,84,0,0,Green
Shek Kong,2021,9,28,***,***,28.9,83,0,0,Green
Shek Kong,2021,9,29,***,***,29,84,0,0,Green
Shek Kong,2021,9,30,***,***,29.4,85,0,0,Green
Shek Kong,2021,10,1,***,***,29.2,86,0,0,Green
Shek Kong,2021,10,2,***,***,28.8,82,0,0,Green
Shek Kong,2021,10,3,***,***,27.9,83,0.5,0,Green
Shek Kong,2021,10,4,***,***,29.1,74,0,0,Green
Shek Kong,2021,10,5,***,***,29.4,73,0,0,Green
Shek Kong,2021,10,6,***,***,29.2,71,0,0,Green
Shek Kong,2021,10,7,***,***,28.4,78,16,1200,Amber
Shek Kong,2021,10,8,***,***,25,97,274.5,805,Black
Shek Kong,2021,10,9,***,***,26.2,94,130.5,805,Amber
Shek Kong,2021,10,10,***,***,26.3,91,29,0,Green
Shek Kong,2021,10,11,***,***,27.3,76,0,0,Green
Shek Kong,2021,10,12,***,***,24.2,71,0,0,Green
Shek Kong,2021,10,13,***,***,24.6,94,96,308,Amber
Shek Kong,2021,10,14,***,***,27.4,90,19.5,0,Green
Shek Kong,2021,10,15,***,***,25.4,92,4.5,0,Green
Shek Kong,2021,10,16,***,***,25.5,80,0,0,Green
Shek Kong,2021,10,17,***,***,22.3,74,0,0,Green
Shek Kong,2021,10,18,***,***,22.2,76,0,0,Green
Shek Kong,2021,10,19,***,***,23.9,83,0,0,Green
Shek Kong,2021,10,20,***,***,25.6,83,0,0,Green
Shek Kong,2021,10,21,***,***,22.2,82,0,0,Green
Shek Kong,2021,10,22,***,***,17.3,82,0,0,Green
Shek Kong,2021,10,23,***,***,18.6,79,0,0,Green
Shek Kong,2021,10,24,***,***,20.5,74,0,0,Green
Shek Kong,2021,10,25,***,***,21.8,72,0,0,Green
Shek Kong,2021,10,26,***,***,24.4,71,0,0,Green
Shek Kong,2021,10,27,***,***,25.4,79,0,0,Green
Shek Kong,2021,10,28,***,***,25.3,79,0,0,Green
Shek Kong,2021,10,29,***,***,25.4,78,0.5,0,Green
Shek Kong,2021,10,30,***,***,23.3,83,0,0,Green
Shek Kong,2021,10,31,***,***,23.1,80,0,0,Green
Shek Kong,2021,11,1,***,***,24.4,80,0,0,Green
Shek Kong,2021,11,2,***,***,24.9,80,0,0,Green
Shek Kong,2021,11,3,***,***,24.5,80,0,0,Green
Shek Kong,2021,11,4,***,***,25.3,79,0,0,Green
Shek Kong,2021,11,5,***,***,25.6,84,0,0,Green
Shek Kong,2021,11,6,***,***,24.8,85,0,0,Green
Shek Kong,2021,11,7,***,***,24.6,87,0,0,Green
Shek Kong,2021,11,8,***,***,18.6,64,5,0,Green
Shek Kong,2021,11,9,***,***,18.1,43,0,0,Green
Shek Kong,2021,11,10,***,***,18.7,42,0,0,Green
Shek Kong,2021,11,11,***,***,18.7,56,0,0,Green
Shek Kong,2021,11,12,***,***,21.2,52,0,0,Green
Shek Kong,2021,11,13,***,***,20.3,54,0,0,Green
Shek Kong,2021,11,14,***,***,19.3,66,0,0,Green
Shek Kong,2021,11,15,***,***,19.6,73,0,0,Green
Shek Kong,2021,11,16,***,***,22.1,75,0,0,Green
Shek Kong,2021,11,17,***,***,22.2,79,0,0,Green
Shek Kong,2021,11,18,***,***,21.2,73,0,0,Green
Shek Kong,2021,11,19,***,***,21.5,85,0,0,Green
Shek Kong,2021,11,20,***,***,23.7,78,0,0,Green
Shek Kong,2021,11,21,***,***,23.5,84,0,0,Green
Shek Kong,2021,11,22,***,***,17.9,81,4.5,0,Green
Shek Kong,2021,11,23,***,***,14.7,64,0,0,Green
Shek Kong,2021,11,24,***,***,17.5,65,0,0,Green
Shek Kong,2021,11,25,***,***,18.2,73,0,0,Green
Shek Kong,2021,11,26,***,***,19,70,0,0,Green
Shek Kong,2021,11,27,***,***,19.2,69,0,0,Green
Shek Kong,2021,11,28,***,***,19,77,0,0,Green
Shek Kong,2021,11,29,***,***,19.5,77,0,0,Green
Shek Kong,2021,11,30,***,***,20.1,64,0,0,Green
Shek Kong,2021,12,1,***,***,15.7,41,0,0,Green
Shek Kong,2021,12,2,***,***,14,52,0,0,Green
Shek Kong,2021,12,3,***,***,15.4,42,0,0,Green
Shek Kong,2021,12,4,***,***,14.7,58,0,0,Green
Shek Kong,2021,12,5,***,***,17,65,0,0,Green
Shek Kong,2021,12,6,***,***,15.4,73,0,0,Green
Shek Kong,2021,12,7,***,***,17.6,77,0,0,Green
Shek Kong,2021,12,8,***,***,20.1,70,0,0,Green
Shek Kong,2021,12,9,***,***,19.4,81,0,0,Green
Shek Kong,2021,12,10,***,***,19.3,83,0,0,Green
Shek Kong,2021,12,11,***,***,21.2,79,0,0,Green
Shek Kong,2021,12,12,***,***,20.2,81,0,0,Green
Shek Kong,2021,12,13,***,***,17.7,75,0,0,Green
Shek Kong,2021,12,14,***,***,20.1,77,0,0,Green
Shek Kong,2021,12,15,***,***,21.4,86,0,0,Green
Shek Kong,2021,12,16,***,***,23.4,88,0,0,Green
Shek Kong,2021,12,17,***,***,20.6,75,0,0,Green
Shek Kong,2021,12,18,***,***,16.8,63,0,0,Green
Shek Kong,2021,12,19,***,***,16.9,53,0,0,Green
Shek Kong,2021,12,20,***,***,15.4,85,12.5,0,Green
Shek Kong,2021,12,21,***,***,14.8,99,6.5,0,Green
Shek Kong,2021,12,22,***,***,18.5,86,0,0,Green
Shek Kong,2021,12,23,***,***,19.8,84,0.5,0,Green
Shek Kong,2021,12,24,***,***,19.1,93,0.5,0,Green
Shek Kong,2021,12,25,***,***,17.8,86,0,0,Green
Shek Kong,2021,12,26,***,***,13.3,85,4,0,Green
Shek Kong,2021,12,27,***,***,9.4,91,4.5,0,Green
Shek Kong,2021,12,28,***,***,13.8,79,0,0,Green
Shek Kong,2021,12,29,***,***,16.9,84,0,0,Green
Shek Kong,2021,12,30,***,***,17.3,84,0,0,Green
Shek Kong,2021,12,31,***,***,17.6,82,0,0,Green
Shek Kong,2022,1,1,***,***,16.6,88,0,0,Green
Shek Kong,2022,1,2,***,***,16.7,86,0,0,Green
Shek Kong,2022,1,3,***,***,17.1,88,0,0,Green
Shek Kong,2022,1,4,***,***,18.6,81,0,0,Green
Shek Kong,2022,1,5,***,***,20.5,86,0,0,Green
Shek Kong,2022,1,6,***,***,19.2,87,0,0,Green
Shek Kong,2022,1,7,***,***,18.3,85,0,0,Green
Shek Kong,2022,1,8,***,***,16.1,86,0,0,Green
Shek Kong,2022,1,9,***,***,17,87,0,0,Green
Shek Kong,2022,1,10,***,***,17.7,85,0,0,Green
Shek Kong,2022,1,11,***,***,14.4,75,3,0,Green
Shek Kong,2022,1,12,***,***,14.9,76,0,0,Green
Shek Kong,2022,1,13,***,***,16.2,65,0,0,Green
Shek Kong,2022,1,14,***,***,16,77,0,0,Green
Shek Kong,2022,1,15,***,***,18.3,86,0,0,Green
Shek Kong,2022,1,16,***,***,18.5,85,0,0,Green
Shek Kong,2022,1,17,***,***,18,87,0,0,Green
Shek Kong,2022,1,18,***,***,16.3,87,0,0,Green
Shek Kong,2022,1,19,***,***,16,77,0,0,Green
Shek Kong,2022,1,20,***,***,16.2,79,0,0,Green
Shek Kong,2022,1,21,***,***,17.4,84,0,0,Green
Shek Kong,2022,1,22,***,***,18.1,92,0.5,0,Green
Shek Kong,2022,1,23,***,***,20.1,89,0.5,0,Green
Shek Kong,2022,1,24,***,***,20.1,92,1,0,Green
Shek Kong,2022,1,25,***,***,18.3,90,0,0,Green
Shek Kong,2022,1,26,***,***,20,86,3.5,0,Green
Shek Kong,2022,1,27,***,***,20.3,91,0,0,Green
Shek Kong,2022,1,28,***,***,18.6,95,0,0,Green
Shek Kong,2022,1,29,***,***,18.1,86,0,0,Green
Shek Kong,2022,1,30,***,***,14.5,69,0,0,Green
Shek Kong,2022,1,31,***,***,11.7,75,0,0,Green
Shek Kong,2022,2,1,***,***,11.4,96,1.5,0,Green
Shek Kong,2022,2,2,***,***,12.8,96,3,0,Green
Shek Kong,2022,2,3,***,***,11.3,94,2,0,Green
Shek Kong,2022,2,4,***,***,13.1,74,0,0,Green
Shek Kong,2022,2,5,***,***,13.8,73,0,0,Green
Shek Kong,2022,2,6,***,***,16.1,78,0,0,Green
Shek Kong,2022,2,7,***,***,16.5,90,1.5,0,Green
Shek Kong,2022,2,8,***,***,15.9,82,0,0,Green
Shek Kong,2022,2,9,***,***,15.3,81,0,0,Green
Shek Kong,2022,2,10,***,***,16.7,85,0,0,Green
Shek Kong,2022,2,11,***,***,19.4,84,0,0,Green
Shek Kong,2022,2,12,***,***,19.6,86,0,0,Green
Shek Kong,2022,2,13,***,***,16.3,93,2.5,0,Green
Shek Kong,2022,2,14,***,***,16.1,80,0.5,0,Green
Shek Kong,2022,2,15,***,***,17.6,83,0,0,Green
Shek Kong,2022,2,16,***,***,17.3,80,0,0,Green
Shek Kong,2022,2,17,***,***,16,91,2,0,Green
Shek Kong,2022,2,18,***,***,16.9,88,0,0,Green
Shek Kong,2022,2,19,***,***,10.8,99,28.5,0,Green
Shek Kong,2022,2,20,***,***,7.1,99,48,0,Green
Shek Kong,2022,2,21,***,***,7.4,100,40,0,Green
Shek Kong,2022,2,22,***,***,8.8,100,34,0,Green
Shek Kong,2022,2,23,***,***,11.3,83,5,0,Green
Shek Kong,2022,2,24,***,***,11.4,79,0,0,Green
Shek Kong,2022,2,25,***,***,14,82,0,0,Green
Shek Kong,2022,2,26,***,***,16.1,83,0,0,Green
Shek Kong,2022,2,27,***,***,17.3,82,0,0,Green
Shek Kong,2022,2,28,***,***,19.4,80,0,0,Green
Shek Kong,2022,3,1,***,***,21.4,84,0,0,Green
Shek Kong,2022,3,2,***,***,20.8,87,0,0,Green
Shek Kong,2022,3,3,***,***,20.6,77,0,0,Green
Shek Kong,2022,3,4,***,***,21.1,84,0,0,Green
Shek Kong,2022,3,5,***,***,21.7,86,0,0,Green
Shek Kong,2022,3,6,***,***,20.1,76,0,0,Green
Shek Kong,2022,3,7,***,***,19.5,75,4.5,0,Green
Shek Kong,2022,3,8,***,***,17.2,56,0,0,Green
Shek Kong,2022,3,9,***,***,19.3,56,0,0,Green
Shek Kong,2022,3,10,***,***,21.1,67,0,0,Green
Shek Kong,2022,3,11,***,***,20.4,83,0,0,Green
Shek Kong,2022,3,12,***,***,21.5,78,0,0,Green
Shek Kong,2022,3,13,***,***,22.9,85,0,0,Green
Shek Kong,2022,3,14,***,***,23.3,87,0,0,Green
Shek Kong,2022,3,15,***,***,23.7,86,0,0,Green
Shek Kong,2022,3,16,***,***,23,87,0,0,Green
Shek Kong,2022,3,17,***,***,24.9,89,0.5,0,Green
Shek Kong,2022,3,18,***,***,24.7,89,0,0,Green
Shek Kong,2022,3,19,***,***,24.4,90,0,0,Green
Shek Kong,2022,3,20,***,***,22.2,94,2.5,0,Green
Shek Kong,2022,3,21,***,***,24.1,94,0,0,Green
Shek Kong,2022,3,22,***,***,25.5,94,0,0,Green
Shek Kong,2022,3,23,***,***,16.1,100,50.5,0,Green
Shek Kong,2022,3,24,***,***,17.8,97,1.5,0,Green
Shek Kong,2022,3,25,***,***,24.1,97,1.5,0,Green
Shek Kong,2022,3,26,***,***,26.6,94,0,0,Green
Shek Kong,2022,3,27,***,***,21.6,85,0,0,Green
Shek Kong,2022,3,28,***,***,16.1,98,41,0,Green
Shek Kong,2022,3,29,***,***,19,87,0,0,Green
Shek Kong,2022,3,30,***,***,23.1,77,0,0,Green
Shek Kong,2022,3,31,***,***,24.7,76,0,0,Green
Shek Kong,2022,4,1,***,***,19.3,83,1.5,0,Green
Shek Kong,2022,4,2,***,***,14,87,1.5,0,Green
Shek Kong,2022,4,3,***,***,18.4,58,0,0,Green
Shek Kong,2022,4,4,***,***,19.8,59,0,0,Green
Shek Kong,2022,4,5,***,***,21,67,0,0,Green
Shek Kong,2022,4,6,***,***,21.9,71,0,0,Green
Shek Kong,2022,4,7,***,***,23.2,67,0,0,Green
Shek Kong,2022,4,8,***,***,23.8,54,0,0,Green
Shek Kong,2022,4,9,***,***,23.9,68,0,0,Green
Shek Kong,2022,4,10,***,***,22.9,75,0,0,Green
Shek Kong,2022,4,11,***,***,24.8,87,0,0,Green
Shek Kong,2022,4,12,***,***,24.7,90,0,0,Green
Shek Kong,2022,4,13,***,***,24.8,93,0,0,Green
Shek Kong,2022,4,14,***,***,25.5,78,0,0,Green
Shek Kong,2022,4,15,***,***,24.4,75,0,0,Green
Shek Kong,2022,4,16,***,***,21.9,80,0,0,Green
Shek Kong,2022,4,17,***,***,21.4,78,0,0,Green
Shek Kong,2022,4,18,***,***,21.2,85,0,0,Green
Shek Kong,2022,4,19,***,***,18,96,1,0,Green
Shek Kong,2022,4,20,***,***,21.8,87,0,0,Green
Shek Kong,2022,4,21,***,***,24.2,85,0,0,Green
Shek Kong,2022,4,22,***,***,25.3,90,0,0,Green
Shek Kong,2022,4,23,***,***,26.9,87,0,0,Green
Shek Kong,2022,4,24,***,***,27.1,87,0,0,Green
Shek Kong,2022,4,25,***,***,27.9,87,0,0,Green
Shek Kong,2022,4,26,***,***,27.7,88,0,0,Green
Shek Kong,2022,4,27,***,***,28.7,84,0,0,Green
Shek Kong,2022,4,28,***,***,28.6,84,0,0,Green
Shek Kong,2022,4,29,***,***,27.7,88,0,0,Green
Shek Kong,2022,4,30,***,***,25.3,92,0,0,Green
Shek Kong,2022,5,1,***,***,19.1,99,36,0,Green
Shek Kong,2022,5,2,***,***,17.7,93,22,0,Green
Shek Kong,2022,5,3,***,***,21.7,75,0,0,Green
Shek Kong,2022,5,4,***,***,24,75,0,0,Green
Shek Kong,2022,5,5,***,***,25,81,0,0,Green
Shek Kong,2022,5,6,***,***,25.1,82,0,0,Green
Shek Kong,2022,5,7,***,***,24.9,85,1.5,0,Green
Shek Kong,2022,5,8,***,***,24.9,73,0,0,Green
Shek Kong,2022,5,9,***,***,25.3,82,0,0,Green
Shek Kong,2022,5,10,***,***,26.1,87,2,0,Green
Shek Kong,2022,5,11,***,***,24.6,99,53.5,0,Green
Shek Kong,2022,5,12,***,***,24.4,100,208,1150,Amber
Shek Kong,2022,5,13,***,***,25.2,97,87,710,Red
Shek Kong,2022,5,14,***,***,24.3,97,3.5,0,Green
Shek Kong,2022,5,15,***,***,22.9,94,19,0,Green
Shek Kong,2022,5,16,***,***,19.2,93,6,0,Green
Shek Kong,2022,5,17,***,***,22.2,78,0,0,Green
Shek Kong,2022,5,18,***,***,24.3,55,0,0,Green
Shek Kong,2022,5,19,***,***,25.9,71,0,0,Green
Shek Kong,2022,5,20,***,***,27.2,80,0,0,Green
Shek Kong,2022,5,21,***,***,26.8,83,0,0,Green
Shek Kong,2022,5,22,***,***,25.1,88,0,0,Green
Shek Kong,2022,5,23,***,***,25,88,0,0,Green
Shek Kong,2022,5,24,***,***,25.7,90,0,0,Green
Shek Kong,2022,5,25,***,***,26.6,88,2.5,0,Green
Shek Kong,2022,5,26,***,***,27.3,88,0,0,Green
Shek Kong,2022,5,27,***,***,26.1,97,103,0,Green
Shek Kong,2022,5,28,***,***,29.1,83,0.5,0,Green
Shek Kong,2022,5,29,***,***,29.3,82,1,0,Green
Shek Kong,2022,5,30,***,***,28.1,87,3.5,0,Green
Shek Kong,2022,5,31,***,***,27.7,89,1.5,0,Green
Shek Kong,2022,6,1,***,***,28.2,90,19.5,0,Green
Shek Kong,2022,6,2,***,***,28.6,89,2,0,Green
Shek Kong,2022,6,3,***,***,28.2,93,8,0,Green
Shek Kong,2022,6,4,***,***,29.2,89,1.5,0,Green
Shek Kong,2022,6,5,***,***,29.7,86,0,0,Green
Shek Kong,2022,6,6,***,***,28,94,35,0,Green
Shek Kong,2022,6,7,***,***,26.7,94,70,355,Amber
Shek Kong,2022,6,8,***,***,24.8,100,84.5,730,Red
Shek Kong,2022,6,9,***,***,26.4,93,11,0,Green
Shek Kong,2022,6,10,***,***,26.5,93,1.5,0,Green
Shek Kong,2022,6,11,***,***,26.2,96,31.5,215,Amber
Shek Kong,2022,6,12,***,***,28.1,91,26.5,0,Green
Shek Kong,2022,6,13,***,***,29,85,0,0,Green
Shek Kong,2022,6,14,***,***,26.8,94,5.5,115,Amber
Shek Kong,2022,6,15,***,***,26.8,90,13,210,Amber
Shek Kong,2022,6,16,***,***,27.5,89,0.5,0,Green
Shek Kong,2022,6,17,***,***,28.9,83,0,0,Green
Shek Kong,2022,6,18,***,***,28.5,86,2.5,0,Green
Shek Kong,2022,6,19,***,***,28.8,87,4,0,Green
Shek Kong,2022,6,20,***,***,28.8,86,2,0,Green
Shek Kong,2022,6,21,***,***,29.1,83,0.5,0,Green
Shek Kong,2022,6,22,***,***,29.8,79,0,0,Green
Shek Kong,2022,6,23,***,***,30.2,75,0,0,Green
Shek Kong,2022,6,24,***,***,29.6,77,0,0,Green
Shek Kong,2022,6,25,***,***,29.5,78,0,0,Green
Shek Kong,2022,6,26,***,***,30,77,0,0,Green
Shek Kong,2022,6,27,***,***,29.7,78,0,0,Green
Shek Kong,2022,6,28,***,***,30.2,73,0,0,Green
Shek Kong,2022,6,29,***,***,29.4,81,1.5,0,Green
Shek Kong,2022,6,30,***,***,27.2,91,18,0,Green
Shek Kong,2022,7,1,***,***,27.4,86,42,220,Amber
Shek Kong,2022,7,2,***,***,27.2,88,90.5,0,Green
Shek Kong,2022,7,3,***,***,29.3,82,0,0,Green
Shek Kong,2022,7,4,***,***,28.1,91,16.5,0,Green
Shek Kong,2022,7,5,***,***,27.9,93,26,0,Green
Shek Kong,2022,7,6,***,***,28,89,5.5,0,Green
Shek Kong,2022,7,7,***,***,28.5,88,0.5,0,Green
Shek Kong,2022,7,8,***,***,29.8,80,0,0,Green
Shek Kong,2022,7,9,***,***,29.7,80,0,0,Green
Shek Kong,2022,7,10,***,***,30.6,76,0,0,Green
Shek Kong,2022,7,11,***,***,30.1,77,0,0,Green
Shek Kong,2022,7,12,***,***,29.6,79,0,0,Green
Shek Kong,2022,7,13,***,***,29.6,76,0,0,Green
Shek Kong,2022,7,14,***,***,29.7,79,0,0,Green
Shek Kong,2022,7,15,***,***,30.2,81,0,0,Green
Shek Kong,2022,7,16,***,***,30.5,81,0,0,Green
Shek Kong,2022,7,17,***,***,30.6,79,0,0,Green
Shek Kong,2022,7,18,***,***,30.7,80,0,0,Green
Shek Kong,2022,7,19,***,***,30.4,79,1,0,Green
Shek Kong,2022,7,20,***,***,30.6,74,0,0,Green
Shek Kong,2022,7,21,***,***,30.4,77,0,0,Green
Shek Kong,2022,7,22,***,***,30.7,72,0,0,Green
Shek Kong,2022,7,23,***,***,31.3,76,0,0,Green
Shek Kong,2022,7,24,***,***,31.8,73,0,0,Green
Shek Kong,2022,7,25,***,***,31.6,77,0,0,Green
Shek Kong,2022,7,26,***,***,31.1,76,0,0,Green
Shek Kong,2022,7,27,***,***,30.5,75,0,0,Green
Shek Kong,2022,7,28,***,***,30.8,76,0,0,Green
Shek Kong,2022,7,29,***,***,30.8,77,0,0,Green
Shek Kong,2022,7,30,***,***,27.1,93,27.5,130,Amber
Shek Kong,2022,7,31,***,***,30.4,82,0.5,0,Green
Shek Kong,2022,8,1,***,***,30.9,75,0,0,Green
Shek Kong,2022,8,2,***,***,30.1,80,6,0,Green
Shek Kong,2022,8,3,***,***,26.9,93,3.5,0,Green
Shek Kong,2022,8,4,***,***,26,97,34,130,Amber
Shek Kong,2022,8,5,***,***,25.7,98,60.5,922,Amber
Shek Kong,2022,8,6,***,***,27.1,95,6.5,0,Green
Shek Kong,2022,8,7,***,***,29.9,80,0,0,Green
Shek Kong,2022,8,8,***,***,27.9,89,15.5,0,Green
Shek Kong,2022,8,9,***,***,26.2,93,86.5,0,Green
