_id,location,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color
6631e392aa38843775c15b66,Shek Kong,2019,9,18,1.9,50,28.1,83,1.5,0,Green
6631e392aa38843775c15b67,Shek Kong,2019,9,19,3.9,50,28.3,70,0,0,Green
6631e392aa38843775c15b6d,Shek Kong,2019,9,25,1.7,300,***,75,0,0,Green
6631e392aa38843775c15b73,Shek Kong,2019,10,1,2.1,270,28.5,65,0,0,Green
6631e392aa38843775c15b78,Shek Kong,2019,10,6,11.9,80,26.3,78,24.5,0,Green
6631e392aa38843775c15b80,Shek Kong,2019,10,14,2.5,50,25.5,86,3.5,0,Green
6631e392aa38843775c15b8a,Shek Kong,2019,10,24,5.9,90,26.1,69,0,0,Green
6631e392aa38843775c15b8c,Shek Kong,2019,10,26,8.9,90,25.5,73,0,0,Green
6631e392aa38843775c15b8e,Shek Kong,2019,10,28,4.6,300,24,77,0,0,Green
6631e392aa38843775c15b90,Shek Kong,2019,10,30,3.9,50,22.4,61,0,0,Green
6631e392aa38843775c15b93,Shek Kong,2019,11,2,4.6,100,25.2,74,0,0,Green
6631e392aa38843775c15b97,Shek Kong,2019,11,6,2,50,22.4,71,0,0,Green
6631e392aa38843775c15b6b,Shek Kong,2019,9,23,4.1,90,***,67,0,0,Green
6631e392aa38843775c15b6c,Shek Kong,2019,9,24,4,90,***,72,0,0,Green
6631e392aa38843775c15b6e,Shek Kong,2019,9,26,1.7,60,***,75,0,0,Green
6631e392aa38843775c15b6f,Shek Kong,2019,9,27,1.6,60,***,76,0,0,Green
6631e392aa38843775c15b70,Shek Kong,2019,9,28,2.4,210,***,76,0,0,Green
6631e392aa38843775c15b7c,Shek Kong,2019,10,10,2.9,90,26.8,81,1.5,0,Green
6631e392aa38843775c15b7e,Shek Kong,2019,10,12,0.7,300,27,86,13,0,Green
6631e392aa38843775c15b81,Shek Kong,2019,10,15,7.9,90,25.8,72,4.5,0,Green
6631e392aa38843775c15b83,Shek Kong,2019,10,17,3.5,50,25,71,0,0,Green
6631e392aa38843775c15b85,Shek Kong,2019,10,19,2.5,60,25,71,0,0,Green
6631e392aa38843775c15b8d,Shek Kong,2019,10,27,3.8,60,25.1,74,0,0,Green
6631e392aa38843775c15b91,Shek Kong,2019,10,31,3.7,80,23.6,66,0,0,Green
6631e392aa38843775c15b94,Shek Kong,2019,11,3,3.3,40,25.4,68,0,0,Green
6631e392aa38843775c15b99,Shek Kong,2019,11,8,5.7,30,21.6,54,0,0,Green
6631e392aa38843775c15b9b,Shek Kong,2019,11,10,1.8,100,20.9,74,0,0,Green
6631e392aa38843775c15ba0,Shek Kong,2019,11,15,4.4,100,21.9,71,0,0,Green
6631e392aa38843775c15ba2,Shek Kong,2019,11,17,1.3,100,22,81,0,0,Green
6631e392aa38843775c15ba5,Shek Kong,2019,11,20,5.5,70,19.8,64,0,0,Green
6631e392aa38843775c15baa,Shek Kong,2019,11,25,9.5,90,23.8,71,0,0,Green
6631e392aa38843775c15bad,Shek Kong,2019,11,28,10.5,50,19.1,58,0,0,Green
6631e392aa38843775c15bb0,Shek Kong,2019,12,1,4,60,19.9,70,0,0,Green
6631e392aa38843775c15bb5,Shek Kong,2019,12,6,***,***,16.3,30,0,0,Green
6631e392aa38843775c15bba,Shek Kong,2019,12,11,***,***,16.6,65,0,0,Green
6631e392aa38843775c15bbb,Shek Kong,2019,12,12,***,***,18.7,62,0,0,Green
6631e392aa38843775c15bc5,Shek Kong,2019,12,22,***,***,20.1,82,0,0,Green
6631e392aa38843775c15bc6,Shek Kong,2019,12,23,***,***,19.7,82,0,0,Green
6631e392aa38843775c15bca,Shek Kong,2019,12,27,***,***,16.8,60,0,0,Green
6631e392aa38843775c15bcc,Shek Kong,2019,12,29,***,***,18.2,87,5.5,0,Green
6631e392aa38843775c15bcf,Shek Kong,2020,1,1,***,***,17.8,78,0,0,Green
6631e392aa38843775c15bd0,Shek Kong,2020,1,2,***,***,17.3,80,0,0,Green
6631e392aa38843775c15bd1,Shek Kong,2020,1,3,***,***,18.1,82,0,0,Green
6631e392aa38843775c15bd2,Shek Kong,2020,1,4,***,***,18.8,79,0,0,Green
6631e392aa38843775c15bd3,Shek Kong,2020,1,5,***,***,20.6,73,0,0,Green
6631e392aa38843775c15bd5,Shek Kong,2020,1,7,***,***,22.3,80,0,0,Green
6631e392aa38843775c15bdb,Shek Kong,2020,1,13,***,***,18,70,0,0,Green
6631e392aa38843775c15bdc,Shek Kong,2020,1,14,***,***,18.9,69,0,0,Green
6631e392aa38843775c15be2,Shek Kong,2020,1,20,***,***,17,71,0,0,Green
6631e392aa38843775c15be9,Shek Kong,2020,1,27,***,***,12,68,0,0,Green
6631e392aa38843775c15bf3,Shek Kong,2020,2,6,***,***,17.5,76,0,0,Green
6631e392aa38843775c15bf6,Shek Kong,2020,2,9,***,***,16.1,69,0,0,Green
6631e392aa38843775c15bf7,Shek Kong,2020,2,10,***,***,16.5,73,0,0,Green
6631e392aa38843775c15c03,Shek Kong,2020,2,22,***,***,19.6,72,0,0,Green
6631e392aa38843775c15c05,Shek Kong,2020,2,24,***,***,20.7,69,0,0,Green
6631e392aa38843775c15c07,Shek Kong,2020,2,26,***,***,22.5,82,0,0,Green
6631e392aa38843775c15c0e,Shek Kong,2020,3,4,***,***,19.9,81,1,0,Green
6631e392aa38843775c15c0f,Shek Kong,2020,3,5,***,***,17.7,83,1,0,Green
6631e392aa38843775c15c11,Shek Kong,2020,3,7,***,***,21.9,82,0,0,Green
6631e392aa38843775c15c12,Shek Kong,2020,3,8,***,***,22.9,83,0,0,Green
6631e392aa38843775c15c14,Shek Kong,2020,3,10,***,***,23,61,0,0,Green
6631e392aa38843775c15c1b,Shek Kong,2020,3,17,***,***,20.6,78,0,0,Green
6631e392aa38843775c15c1d,Shek Kong,2020,3,19,***,***,20.3,93,3.5,0,Green
6631e392aa38843775c15c1e,Shek Kong,2020,3,20,***,***,21.5,88,0.5,0,Green
6631e392aa38843775c15c28,Shek Kong,2020,3,30,***,***,20.4,92,4,0,Green
6631e392aa38843775c15c2c,Shek Kong,2020,4,3,***,***,21.3,84,0.5,0,Green
6631e392aa38843775c15c30,Shek Kong,2020,4,7,***,***,19.1,83,0,0,Green
6631e392aa38843775c15c3b,Shek Kong,2020,4,18,***,***,23.8,78,0,0,Green
6631e392aa38843775c15c43,Shek Kong,2020,4,26,***,***,22.8,76,0.5,0,Green
6631e392aa38843775c15c45,Shek Kong,2020,4,28,***,***,24.1,59,0,0,Green
6631e392aa38843775c15c46,Shek Kong,2020,4,29,***,***,24.1,70,0,0,Green
6631e392aa38843775c15c48,Shek Kong,2020,5,1,***,***,25.4,79,0,0,Green
6631e392aa38843775c15c49,Shek Kong,2020,5,2,***,***,26.4,77,0,0,Green
6631e392aa38843775c15c4b,Shek Kong,2020,5,4,***,***,28.2,79,0,0,Green
6631e392aa38843775c15c5e,Shek Kong,2020,5,23,***,***,26,86,0,0,Green
6631e392aa38843775c15c5f,Shek Kong,2020,5,24,***,***,26.8,79,0,0,Green
6631e392aa38843775c15c61,Shek Kong,2020,5,26,***,***,28.2,88,0,0,Green
6631e392aa38843775c15c70,Shek Kong,2020,6,10,***,***,29.8,81,0,0,Green
6631e392aa38843775c15c71,Shek Kong,2020,6,11,***,***,30.2,77,0,0,Green
6631e392aa38843775c15c76,Shek Kong,2020,6,16,***,***,28.3,85,17,0,Green
6631e392aa38843775c15c77,Shek Kong,2020,6,17,***,***,28.5,83,2.5,0,Green
6631e392aa38843775c15c7a,Shek Kong,2020,6,20,***,***,***,***,0,0,Green
6631e392aa38843775c15c7b,Shek Kong,2020,6,21,***,***,***,***,0,0,Green
6631e392aa38843775c15c82,Shek Kong,2020,6,28,***,***,***,***,0,0,Green
6631e392aa38843775c15c84,Shek Kong,2020,6,30,***,***,***,***,0,0,Green
6631e392aa38843775c15c87,Shek Kong,2020,7,3,***,***,28.6#,85#,19.5,0,Green
6631e392aa38843775c15c89,Shek Kong,2020,7,5,***,***,29.8,81,4,0,Green
6631e392aa38843775c15c8a,Shek Kong,2020,7,6,***,***,29.7,81,4.5,0,Green
6631e392aa38843775c15c8c,Shek Kong,2020,7,8,***,***,29.8,81,0,0,Green
6631e392aa38843775c15c91,Shek Kong,2020,7,13,***,***,30.7,75,0,0,Green
6631e392aa38843775c15c93,Shek Kong,2020,7,15,***,***,30.7,73,0,0,Green
6631e392aa38843775c15c98,Shek Kong,2020,7,20,***,***,29.9,76,0,0,Green
6631e392aa38843775c15c99,Shek Kong,2020,7,21,***,***,29.9,74,0,0,Green
6631e392aa38843775c15ca0,Shek Kong,2020,7,28,***,***,31.2,72,0,0,Green
6631e392aa38843775c15ba8,Shek Kong,2019,11,23,2,60,21.5,80,0,0,Green
6631e392aa38843775c15ba9,Shek Kong,2019,11,24,2.6,90,22.1,77,0,0,Green
6631e392aa38843775c15bb1,Shek Kong,2019,12,2,11.7,60,16.4,51,0,0,Green
6631e392aa38843775c15bb9,Shek Kong,2019,12,10,***,***,15.9,70,0,0,Green
6631e392aa38843775c15bc3,Shek Kong,2019,12,20,***,***,18.6,69,0,0,Green
6631e392aa38843775c15bc7,Shek Kong,2019,12,24,***,***,21,75,0,0,Green
6631e392aa38843775c15bce,Shek Kong,2019,12,31,***,***,19.5,84,0,0,Green
6631e392aa38843775c15bd4,Shek Kong,2020,1,6,***,***,22.2,71,0,0,Green
6631e392aa38843775c15bd7,Shek Kong,2020,1,9,***,***,19.8,69,0,0,Green
6631e392aa38843775c15bdd,Shek Kong,2020,1,15,***,***,20,75,0,0,Green
6631e392aa38843775c15be0,Shek Kong,2020,1,18,***,***,17,68,0,0,Green
6631e392aa38843775c15be3,Shek Kong,2020,1,21,***,***,18,80,0,0,Green
6631e392aa38843775c15be6,Shek Kong,2020,1,24,***,***,21,88,0,0,Green
6631e392aa38843775c15be7,Shek Kong,2020,1,25,***,***,20.2,85,5.5,0,Green
6631e392aa38843775c15bee,Shek Kong,2020,2,1,***,***,14.6,69,0,0,Green
6631e392aa38843775c15bf4,Shek Kong,2020,2,7,***,***,18.6,80,0,0,Green
6631e392aa38843775c15bf5,Shek Kong,2020,2,8,***,***,16.5,75,0,0,Green
6631e392aa38843775c15bf8,Shek Kong,2020,2,11,***,***,17.9,85,0.5,0,Green
6631e392aa38843775c15bfa,Shek Kong,2020,2,13,***,***,18.8,96,14,0,Green
6631e392aa38843775c15bfc,Shek Kong,2020,2,15,***,***,23,86,2,0,Green
6631e392aa38843775c15bfe,Shek Kong,2020,2,17,***,***,12.4,46,0,0,Green
6631e392aa38843775c15bff,Shek Kong,2020,2,18,***,***,12.9,53,0,0,Green
6631e392aa38843775c15c02,Shek Kong,2020,2,21,***,***,19.3,66,0,65,Amber
6631e392aa38843775c15c08,Shek Kong,2020,2,27,***,***,20.5,82,0,0,Green
6631e392aa38843775c15c09,Shek Kong,2020,2,28,***,***,21.1,75,0,0,Green
6631e392aa38843775c15c0b,Shek Kong,2020,3,1,***,***,22.3,82,0,0,Green
6631e392aa38843775c15c0d,Shek Kong,2020,3,3,***,***,20.4,74,0,0,Green
6631e392aa38843775c15c16,Shek Kong,2020,3,12,***,***,21.8,82,0,0,Green
6631e392aa38843775c15c18,Shek Kong,2020,3,14,***,***,21.6,72,5.5,0,Green
6631e392aa38843775c15c1f,Shek Kong,2020,3,21,***,***,22.8,89,0,0,Green
6631e392aa38843775c15c22,Shek Kong,2020,3,24,***,***,23.2,78,0,0,Green
6631e392aa38843775c15c23,Shek Kong,2020,3,25,***,***,23.6,77,0,0,Green
6631e392aa38843775c15c24,Shek Kong,2020,3,26,***,***,24,84,2,0,Green
6631e392aa38843775c15c25,Shek Kong,2020,3,27,***,***,24.6,82,2,0,Green
6631e392aa38843775c15c2d,Shek Kong,2020,4,4,***,***,20.9,88,5,0,Green
6631e392aa38843775c15c31,Shek Kong,2020,4,8,***,***,21,68,0,0,Green
6631e392aa38843775c15c34,Shek Kong,2020,4,11,***,***,23,85,5.5,0,Green
6631e392aa38843775c15c36,Shek Kong,2020,4,13,***,***,19.5,41,0,0,Green
6631e392aa38843775c15c3c,Shek Kong,2020,4,19,***,***,26,77,0,0,Green
6631e392aa38843775c15c3f,Shek Kong,2020,4,22,***,***,22.3,89,9.5,0,Green
6631e392aa38843775c15c41,Shek Kong,2020,4,24,***,***,18.3,85,2,0,Green
6631e392aa38843775c15c4a,Shek Kong,2020,5,3,***,***,27.8,75,0,0,Green
6631e392aa38843775c15c4d,Shek Kong,2020,5,6,***,***,28.6,80,0,0,Green
6631e392aa38843775c15c56,Shek Kong,2020,5,15,***,***,29.1,75,0,0,Green
6631e392aa38843775c15c5a,Shek Kong,2020,5,19,***,***,27.5,81,0,0,Green
6631e392aa38843775c15c62,Shek Kong,2020,5,27,***,***,28.1,84,0,0,Green
6631e392aa38843775c15c63,Shek Kong,2020,5,28,***,***,27.1,88,5.5,0,Green
6631e392aa38843775c15c64,Shek Kong,2020,5,29,***,***,28.4,82,0,0,Green
6631e392aa38843775c15c65,Shek Kong,2020,5,30,***,***,25.7,96,70.5,0,Green
6631e392aa38843775c15c6a,Shek Kong,2020,6,4,***,***,29.7,80,0,0,Green
6631e392aa38843775c15c6b,Shek Kong,2020,6,5,***,***,29.8,81,0,0,Green
6631e392aa38843775c15c6e,Shek Kong,2020,6,8,***,***,27.5,94,39,0,Green
6631e392aa38843775c15c75,Shek Kong,2020,6,15,***,***,29,81,6.5,0,Green
6631e392aa38843775c15c78,Shek Kong,2020,6,18,***,***,29.4,81,1.5,0,Green
6631e392aa38843775c15c7c,Shek Kong,2020,6,22,***,***,***,***,0,0,Green
6631e392aa38843775c15c7e,Shek Kong,2020,6,24,***,***,***,***,0,0,Green
6631e392aa38843775c15c80,Shek Kong,2020,6,26,***,***,***,***,7.5,60,Amber
6631e392aa38843775c15c85,Shek Kong,2020,7,1,***,***,***,***,14.5,0,Green
6631e392aa38843775c15c86,Shek Kong,2020,7,2,***,***,***,***,7.5,0,Green
6631e392aa38843775c15c8b,Shek Kong,2020,7,7,***,***,29.2,83,19.5,0,Green
6631e392aa38843775c15c8f,Shek Kong,2020,7,11,***,***,30.5,77,0,0,Green
6631e392aa38843775c15c90,Shek Kong,2020,7,12,***,***,30.7,74,0,0,Green
6631e392aa38843775c15c92,Shek Kong,2020,7,14,***,***,30.9,74,0,0,Green
6631e392aa38843775c15c94,Shek Kong,2020,7,16,***,***,30.5,77,0.5,0,Green
6631e392aa38843775c15ca2,Shek Kong,2020,7,30,***,***,30.4,73,0,0,Green
6631e392aa38843775c15ca5,Shek Kong,2020,8,2,***,***,27,91,20.5,0,Green
6631e392aa38843775c15ca6,Shek Kong,2020,8,3,***,***,26.1,96,35.5,0,Green
6631e392aa38843775c15cb0,Shek Kong,2020,8,13,***,***,27.9,85,16.5,0,Green
6631e392aa38843775c15cb5,Shek Kong,2020,8,18,***,***,26.1,91,54.5,0,Green
6631e392aa38843775c15cbb,Shek Kong,2020,8,24,***,***,30.1,78,0,0,Green
6631e392aa38843775c15cc4,Shek Kong,2020,9,2,***,***,29.4,83,0,0,Green
6631e392aa38843775c15cc8,Shek Kong,2020,9,6,***,***,28.2,85,1.5,0,Green
6631e392aa38843775c15cca,Shek Kong,2020,9,8,***,***,26.8,92,32,0,Green
6631e392aa38843775c15ccd,Shek Kong,2020,9,11,***,***,28.4,88,0.5,0,Green
6631e392aa38843775c15cce,Shek Kong,2020,9,12,***,***,27.7,90,14.5,0,Green
6631e392aa38843775c15cd2,Shek Kong,2020,9,16,***,***,29.2,84,0.5,0,Green
6631e392aa38843775c15cd7,Shek Kong,2020,9,21,***,***,27,93,79,0,Green
6631e392aa38843775c15cd9,Shek Kong,2020,9,23,***,***,28.5,80,0,0,Green
6631e392aa38843775c15cda,Shek Kong,2020,9,24,***,***,27.8,80,1,0,Green
6631e392aa38843775c15c96,Shek Kong,2020,7,18,***,***,30.7,74,0,0,Green
6631e392aa38843775c15c9d,Shek Kong,2020,7,25,***,***,30.9,74,0,0,Green
6631e392aa38843775c15c9e,Shek Kong,2020,7,26,***,***,31.1,74,0,0,Green
6631e392aa38843775c15c9f,Shek Kong,2020,7,27,***,***,30.4,78,9.5,0,Green
6631e392aa38843775c15ca4,Shek Kong,2020,8,1,***,***,27.4,87,39.5,0,Green
6631e392aa38843775c15ca8,Shek Kong,2020,8,5,***,***,27.5,89,22.5,0,Green
6631e392aa38843775c15caa,Shek Kong,2020,8,7,***,***,29.7,79,0,0,Green
6631e392aa38843775c15cab,Shek Kong,2020,8,8,***,***,29.4,78,0,0,Green
6631e392aa38843775c15cac,Shek Kong,2020,8,9,***,***,29.3,78,0,0,Green
6631e392aa38843775c15caf,Shek Kong,2020,8,12,***,***,26.8,93,61.5,0,Green
6631e392aa38843775c15cb2,Shek Kong,2020,8,15,***,***,29.2,79,0,0,Green
6631e392aa38843775c15cb8,Shek Kong,2020,8,21,***,***,28.8,82,0,0,Green
6631e392aa38843775c15cbc,Shek Kong,2020,8,25,***,***,30.7,78,0,0,Green
6631e392aa38843775c15ccc,Shek Kong,2020,9,10,***,***,27.5,90,3,0,Green
6631e392aa38843775c15cd0,Shek Kong,2020,9,14,***,***,28.1,85,23.5,0,Green
6631e392aa38843775c15cdd,Shek Kong,2020,9,27,***,***,27.9,79,0,0,Green
6631e392aa38843775c15ce0,Shek Kong,2020,9,30,***,***,26.5,91,60,0,Green
6631e392aa38843775c15ba4,Shek Kong,2019,11,19,8.2,70,18.9,63,0,0,Green
6631e392aa38843775c15ba6,Shek Kong,2019,11,21,1.5,60,19.5,71,0,0,Green
6631e392aa38843775c15bac,Shek Kong,2019,11,27,6.8,90,22.8,73,0,0,Green
6631e392aa38843775c15bae,Shek Kong,2019,11,29,8.1,50,17.8,63,0,0,Green
6631e392aa38843775c15baf,Shek Kong,2019,11,30,5.6,80,19.2,68,0,0,Green
6631e392aa38843775c15bb2,Shek Kong,2019,12,3,7.3,60,14.3,43,0,0,Green
6631e392aa38843775c15bb4,Shek Kong,2019,12,5,***,***,15.2,42,0,0,Green
6631e392aa38843775c15bb8,Shek Kong,2019,12,9,***,***,15.1,58,0,0,Green
6631e392aa38843775c15bbc,Shek Kong,2019,12,13,***,***,19.6,68,0,0,Green
6631e392aa38843775c15bbd,Shek Kong,2019,12,14,***,***,18.8,72,0,0,Green
6631e392aa38843775c15bc2,Shek Kong,2019,12,19,***,***,19.5,79,0,0,Green
6631e392aa38843775c15bc4,Shek Kong,2019,12,21,***,***,18.9,78,0,0,Green
6631e392aa38843775c15bc8,Shek Kong,2019,12,25,***,***,19.9,79,0,0,Green
6631e392aa38843775c15bc9,Shek Kong,2019,12,26,***,***,20.3,71,0,0,Green
6631e392aa38843775c15bd8,Shek Kong,2020,1,10,***,***,20.3,77,0,105,Amber
6631e392aa38843775c15bd9,Shek Kong,2020,1,11,***,***,19.5,81,0,0,Green
6631e392aa38843775c15bda,Shek Kong,2020,1,12,***,***,17,57,0,0,Green
6631e392aa38843775c15bde,Shek Kong,2020,1,16,***,***,20.5,79,0,0,Green
6631e392aa38843775c15bdf,Shek Kong,2020,1,17,***,***,17.2,61,0,0,Green
6631e392aa38843775c15be4,Shek Kong,2020,1,22,***,***,20.9,80,0,0,Green
6631e392aa38843775c15be5,Shek Kong,2020,1,23,***,***,21.8,83,0,0,Green
6631e392aa38843775c15be8,Shek Kong,2020,1,26,***,***,15.1,87,26.5,65,Amber
6631e392aa38843775c15beb,Shek Kong,2020,1,29,***,***,12.2,52,0,0,Green
6631e392aa38843775c15bed,Shek Kong,2020,1,31,***,***,12.4,54,0,0,Green
6631e392aa38843775c15bef,Shek Kong,2020,2,2,***,***,17.8,72,0,225,Red
6631e392aa38843775c15bf1,Shek Kong,2020,2,4,***,***,16.8,82,3.5,0,Green
6631e392aa38843775c15bf9,Shek Kong,2020,2,12,***,***,20.4,89,0,0,Green
6631e392aa38843775c15bfb,Shek Kong,2020,2,14,***,***,21.8,88,11.5,0,Green
6631e392aa38843775c15bfd,Shek Kong,2020,2,16,***,***,13.3,77,14,215,Red
6631e392aa38843775c15c04,Shek Kong,2020,2,23,***,***,20.9,63,0,0,Green
6631e392aa38843775c15c06,Shek Kong,2020,2,25,***,***,21.1,86,0,0,Green
6631e392aa38843775c15c0a,Shek Kong,2020,2,29,***,***,21.8,81,0,0,Green
6631e392aa38843775c15c0c,Shek Kong,2020,3,2,***,***,19.9,81,0,0,Green
6631e392aa38843775c15c15,Shek Kong,2020,3,11,***,***,18.7,68,0,455,Red
6631e392aa38843775c15c19,Shek Kong,2020,3,15,***,***,20.2,62,0,0,Green
6631e392aa38843775c15c1a,Shek Kong,2020,3,16,***,***,20.7,70,0,0,Green
6631e392aa38843775c15c1c,Shek Kong,2020,3,18,***,***,20.4,86,10.5,0,Green
6631e392aa38843775c15c27,Shek Kong,2020,3,29,***,***,21.3,83,0,0,Green
6631e392aa38843775c15c37,Shek Kong,2020,4,14,***,***,20.2,62,0,0,Green
6631e392aa38843775c15c38,Shek Kong,2020,4,15,***,***,20.9,66,0,0,Green
6631e392aa38843775c15c39,Shek Kong,2020,4,16,***,***,22.1,72,0,325,Black
6631e392aa38843775c15c3a,Shek Kong,2020,4,17,***,***,23.7,76,0,315,Red
6631e392aa38843775c15c3d,Shek Kong,2020,4,20,***,***,26.4,79,0,140,Amber
6631e392aa38843775c15c42,Shek Kong,2020,4,25,***,***,19.6,86,0,0,Green
6631e392aa38843775c15c4c,Shek Kong,2020,5,5,***,***,28.5,77,0,0,Green
6631e392aa38843775c15c4e,Shek Kong,2020,5,7,***,***,29.5,77,0,0,Green
6631e392aa38843775c15c4f,Shek Kong,2020,5,8,***,***,29.1,82,0,0,Green
6631e392aa38843775c15c52,Shek Kong,2020,5,11,***,***,28.1,79,24,0,Green
6631e392aa38843775c15c55,Shek Kong,2020,5,14,***,***,27.5,78,0,0,Green
6631e392aa38843775c15c57,Shek Kong,2020,5,16,***,***,28.5,78,0,0,Green
6631e392aa38843775c15c58,Shek Kong,2020,5,17,***,***,28.9,76,0,0,Green
6631e392aa38843775c15c59,Shek Kong,2020,5,18,***,***,26,87,7,0,Green
6631e392aa38843775c15c5b,Shek Kong,2020,5,20,***,***,27.9,84,8,0,Green
6631e392aa38843775c15c5d,Shek Kong,2020,5,22,***,***,27.5,90,19.5,0,Green
6631e392aa38843775c15c60,Shek Kong,2020,5,25,***,***,26.7,89,21,0,Green
6631e392aa38843775c15c66,Shek Kong,2020,5,31,***,***,28.8,88,0,0,Green
6631e392aa38843775c15c68,Shek Kong,2020,6,2,***,***,28.3,87,4,0,Green
6631e392aa38843775c15c6c,Shek Kong,2020,6,6,***,***,25.9,93,129.5,0,Green
6631e392aa38843775c15c6d,Shek Kong,2020,6,7,***,***,26.9,96,120.5,0,Green
6631e392aa38843775c15c74,Shek Kong,2020,6,14,***,***,27.8,83,18.5,0,Green
6631e392aa38843775c15c79,Shek Kong,2020,6,19,***,***,27.6,87#,0,0,Green
6631e392aa38843775c15c7f,Shek Kong,2020,6,25,***,***,***,***,0,0,Green
6631e392aa38843775c15c88,Shek Kong,2020,7,4,***,***,29.8,81,1.5,0,Green
6631e392aa38843775c15c8d,Shek Kong,2020,7,9,***,***,30.1,80,0,0,Green
6631e392aa38843775c15c9a,Shek Kong,2020,7,22,***,***,29.3,79,2,0,Green
6631e392aa38843775c15c9c,Shek Kong,2020,7,24,***,***,30.9,74,0,0,Green
6631e392aa38843775c15ca9,Shek Kong,2020,8,6,***,***,29.1,82,3,0,Green
6631e392aa38843775c15cad,Shek Kong,2020,8,10,***,***,29.8,78,0,0,Green
6631e392aa38843775c15cae,Shek Kong,2020,8,11,***,***,29.9,80,2,0,Green
6631e392aa38843775c15cb1,Shek Kong,2020,8,14,***,***,28.6,83,6,0,Green
6631e392aa38843775c15cb3,Shek Kong,2020,8,16,***,***,29.4,77,0,0,Green
6631e392aa38843775c15cb4,Shek Kong,2020,8,17,***,***,27.4,88,9.5,0,Green
6631e392aa38843775c15cbd,Shek Kong,2020,8,26,***,***,29.3,84,8.5,0,Green
6631e392aa38843775c15cbf,Shek Kong,2020,8,28,***,***,29.1,83,0,0,Green
6631e392aa38843775c15cc0,Shek Kong,2020,8,29,***,***,29.3,81,0,0,Green
6631e392aa38843775c15cc1,Shek Kong,2020,8,30,***,***,28.8,81,0,0,Green
6631e392aa38843775c15cc2,Shek Kong,2020,8,31,***,***,29.2,84,0.5,0,Green
6631e392aa38843775c15cc3,Shek Kong,2020,9,1,***,***,29,86,6.5,0,Green
6631e392aa38843775c15cc6,Shek Kong,2020,9,4,***,***,28.8,84,0,0,Green
6631e392aa38843775c15ccb,Shek Kong,2020,9,9,***,***,26.9,93,8.5,0,Green
6631e392aa38843775c15ccf,Shek Kong,2020,9,13,***,***,28,85,0.5,0,Green
6631e392aa38843775c15cd3,Shek Kong,2020,9,17,***,***,28.3,87,25.5,0,Green
6631e392aa38843775c15cd4,Shek Kong,2020,9,18,***,***,27.8,89,25.5,0,Green
6631e392aa38843775c15cd8,Shek Kong,2020,9,22,***,***,28.1,83,0,0,Green
6631e392aa38843775c15cdc,Shek Kong,2020,9,26,***,***,27.8,76,0,0,Green
6631e392aa38843775c15cdf,Shek Kong,2020,9,29,***,***,27.5,82,0,0,Green
6631e392aa38843775c15ba3,Shek Kong,2019,11,18,6.3,50,22.8,70,0,0,Green
6631e392aa38843775c15ba7,Shek Kong,2019,11,22,0.8,250,20.1,70,0,0,Green
6631e392aa38843775c15bab,Shek Kong,2019,11,26,8.8,80,21.7,71,0,0,Green
6631e392aa38843775c15bb3,Shek Kong,2019,12,4,7.9,30,16.2,37,0,0,Green
6631e392aa38843775c15bb6,Shek Kong,2019,12,7,***,***,14.5,38,0,0,Green
6631e392aa38843775c15bb7,Shek Kong,2019,12,8,***,***,12.9,50,0,0,Green
6631e392aa38843775c15bbe,Shek Kong,2019,12,15,***,***,20.1,76,0,0,Green
6631e392aa38843775c15bbf,Shek Kong,2019,12,16,***,***,22.3,68,0,0,Green
6631e392aa38843775c15bc0,Shek Kong,2019,12,17,***,***,23.3,73,0,0,Green
6631e392aa38843775c15bc1,Shek Kong,2019,12,18,***,***,22.3,80,0,0,Green
6631e392aa38843775c15bcb,Shek Kong,2019,12,28,***,***,17.9,62,0,0,Green
6631e392aa38843775c15bcd,Shek Kong,2019,12,30,***,***,20.8,88,0.5,0,Green
6631e392aa38843775c15bd6,Shek Kong,2020,1,8,***,***,21.5,68,0,0,Green
6631e392aa38843775c15be1,Shek Kong,2020,1,19,***,***,16.8,72,0,0,Green
6631e392aa38843775c15bea,Shek Kong,2020,1,28,***,***,11.8,60,0,325,Amber
6631e392aa38843775c15bec,Shek Kong,2020,1,30,***,***,13.2,40,0,0,Green
6631e392aa38843775c15bf0,Shek Kong,2020,2,3,***,***,18,77,0.5,0,Green
6631e392aa38843775c15bf2,Shek Kong,2020,2,5,***,***,17.5,81,0,0,Green
6631e392aa38843775c15c00,Shek Kong,2020,2,19,***,***,15.8,64,0,0,Green
6631e392aa38843775c15c01,Shek Kong,2020,2,20,***,***,17,67,0,0,Green
6631e392aa38843775c15c10,Shek Kong,2020,3,6,***,***,19.2,75,0,0,Green
6631e392aa38843775c15c13,Shek Kong,2020,3,9,***,***,24.7,81,0,0,Green
6631e392aa38843775c15c17,Shek Kong,2020,3,13,***,***,23.4,83,0,0,Green
6631e392aa38843775c15c20,Shek Kong,2020,3,22,***,***,24.2,82,0,0,Green
6631e392aa38843775c15c21,Shek Kong,2020,3,23,***,***,24.6,79,0,0,Green
6631e392aa38843775c15c26,Shek Kong,2020,3,28,***,***,22.6,88,4,0,Green
6631e392aa38843775c15c29,Shek Kong,2020,3,31,***,***,19.4,96,3.5,0,Green
