_id,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color,location
664020eeaa38843775c173ce,2021,1,1,16.2,50,11.2,27,0,0,Green,CLK
664020eeaa38843775c173cf,2021,1,2,12,60,13.3,39,0,0,Green,CLK
664020eeaa38843775c173d0,2021,1,3,13.4,50,16.8,52,0,0,Green,CLK
664020eeaa38843775c173d1,2021,1,4,9.7,40,18.5,47,0,0,Green,CLK
664020eeaa38843775c173d2,2021,1,5,9,50,19.1,44,0,0,Green,CLK
664020eeaa38843775c173d3,2021,1,6,12.4,50,16.8,58,0,0,Green,CLK
664020eeaa38843775c173d4,2021,1,7,18,30,14.5,59,0,0,Green,CLK
664020eeaa38843775c173d5,2021,1,8,18.6,10,8.5,44,Trace,0,Green,CLK
664020eeaa38843775c173d6,2021,1,9,13.4,30,10.4,20,0,0,Green,CLK
664020eeaa38843775c173d7,2021,1,10,14.7,30,12.4,24,0,0,Green,CLK
664020eeaa38843775c173d8,2021,1,11,20.9,360,10,35,0,0,Green,CLK
664020eeaa38843775c173d9,2021,1,12,14.8,10,10.9,26,0,0,Green,CLK
664020eeaa38843775c173da,2021,1,13,9.8,120,12.9,35,0,0,Green,CLK
664020eeaa38843775c173db,2021,1,14,7.8,260,15.1,42,0,0,Green,CLK
664020eeaa38843775c173dc,2021,1,15,9.6,70,17.5,58,0,0,Green,CLK
664020eeaa38843775c173dd,2021,1,16,19.3,100,18.1,64,0,0,Green,CLK
664020eeaa38843775c173de,2021,1,17,19.3,350,16.7,50,0,0,Green,CLK
664020eeaa38843775c173df,2021,1,18,11.2,30,13.9,39,0,0,Green,CLK
664020eeaa38843775c173e0,2021,1,19,13.8,90,15.8,56,0,0,Green,CLK
664020eeaa38843775c173e1,2021,1,20,15.7,90,18.9,60,0,0,Green,CLK
664020eeaa38843775c173e2,2021,1,21,11.1,80,20.6,66,0,0,Green,CLK
664020eeaa38843775c173e3,2021,1,22,7.3,290,20.5,77,0,0,Green,CLK
664020eeaa38843775c173e4,2021,1,23,8.5,270,20.1,72,0,0,Green,CLK
664020eeaa38843775c173e5,2021,1,24,20,100,19,75,0,0,Green,CLK
664020eeaa38843775c173e6,2021,1,25,16.7,90,19.8,65,0,0,Green,CLK
664020eeaa38843775c173e7,2021,1,26,8.6,70,20.2,73,0,0,Green,CLK
664020eeaa38843775c173e8,2021,1,27,11.9,80,19.4,69,0,0,Green,CLK
664020eeaa38843775c173e9,2021,1,28,14.7,320,18.7,66,0,0,Green,CLK
664020eeaa38843775c173ea,2021,1,29,16.7,40,16.7,49,0,0,Green,CLK
664020eeaa38843775c173eb,2021,1,30,18.4,90,17.6,57,0,0,Green,CLK
664020eeaa38843775c173ec,2021,1,31,16.5,100,19.6,55,0,0,Green,CLK
664020eeaa38843775c173ed,2021,2,1,9.1,70,20.4,71,0,0,Green,CLK
664020eeaa38843775c173ee,2021,2,2,14.7,260,21.1,68,0,0,Green,CLK
664020eeaa38843775c173ef,2021,2,3,22.7,100,19.5,57,0,0,Green,CLK
664020eeaa38843775c173f0,2021,2,4,16.2,80,20.2,56,0,0,Green,CLK
664020eeaa38843775c173f1,2021,2,5,16.2,90,20,65,0,0,Green,CLK
664020eeaa38843775c173f2,2021,2,6,7.7,260,20.6,57,0,0,Green,CLK
664020eeaa38843775c173f3,2021,2,7,11.5,100,21.6,50,0,0,Green,CLK
664020eeaa38843775c173f4,2021,2,8,22.1,90,21.2,65,0,0,Green,CLK
664020eeaa38843775c173f5,2021,2,9,26.9,90,18.9,69,Trace,0,Green,CLK
664020eeaa38843775c173f6,2021,2,10,22,340,16.4,88,51.5,0,Green,CLK
664020eeaa38843775c173f7,2021,2,11,11.3,350,17.1,77,Trace,0,Green,CLK
664020eeaa38843775c173f8,2021,2,12,8.4,60,18.1,63,0,0,Green,CLK
664020eeaa38843775c173f9,2021,2,13,9.1,50,19,69,0,0,Green,CLK
664020eeaa38843775c173fa,2021,2,14,9.4,260,19.7,70,0,0,Green,CLK
664020eeaa38843775c173fb,2021,2,15,12,120,21.1,61,0,0,Green,CLK
664020eeaa38843775c173fc,2021,2,16,17,80,20.7,67,0,0,Green,CLK
664020eeaa38843775c173fd,2021,2,17,12.3,50,20.4,64,0,0,Green,CLK
664020eeaa38843775c173fe,2021,2,18,14.6,40,18.6,52,0,0,Green,CLK
664020eeaa38843775c173ff,2021,2,19,13.4,90,18.6,57,0,0,Green,CLK
664020eeaa38843775c17400,2021,2,20,9.8,80,19.4,60,0,0,Green,CLK
664020eeaa38843775c17401,2021,2,21,7.8,130,20.3,57,0,0,Green,CLK
664020eeaa38843775c17402,2021,2,22,8.8,260,21.3,68,0,0,Green,CLK
664020eeaa38843775c17403,2021,2,23,14,90,22.1,63,0,0,Green,CLK
664020eeaa38843775c17404,2021,2,24,25.6,90,21.3,70,0,0,Green,CLK
664020eeaa38843775c17405,2021,2,25,20.1,90,21.4,77,2.4,0,Green,CLK
664020eeaa38843775c17406,2021,2,26,11.1,60,22.4,82,15.4,0,Green,CLK
664020eeaa38843775c17407,2021,2,27,11.3,50,17.7,87,13.1,0,Green,CLK
664020eeaa38843775c17408,2021,2,28,21.5,80,20.3,77,Trace,0,Green,CLK
664020eeaa38843775c17409,2021,3,1,12.6,70,22.2,80,Trace,0,Green,CLK
664020eeaa38843775c1740a,2021,3,2,18.3,320,20.3,69,Trace,0,Green,CLK
664020eeaa38843775c1740b,2021,3,3,25.5,90,19,74,Trace,0,Green,CLK
664020eeaa38843775c1740c,2021,3,4,17.9,80,19.3,85,3,0,Green,CLK
664020eeaa38843775c1740d,2021,3,5,22,70,21,87,Trace,0,Green,CLK
664020eeaa38843775c1740e,2021,3,6,18.3,70,22.2,87,2.4,0,Green,CLK
664020eeaa38843775c1740f,2021,3,7,13.1,90,20.4,86,Trace,0,Green,CLK
664020eeaa38843775c17410,2021,3,8,23.4,90,20.2,76,Trace,0,Green,CLK
664020eeaa38843775c17411,2021,3,9,18.5,90,21.1,70,0,0,Green,CLK
664020eeaa38843775c17412,2021,3,10,27.1,90,20.7,73,0,0,Green,CLK
664020eeaa38843775c17413,2021,3,11,23.2,90,22,72,0,0,Green,CLK
664020eeaa38843775c17414,2021,3,12,10.8,70,23.4,73,0,0,Green,CLK
664020eeaa38843775c17415,2021,3,13,20.8,90,22.8,69,0,0,Green,CLK
664020eeaa38843775c17416,2021,3,14,22,90,22.3,71,0,0,Green,CLK
664020eeaa38843775c17417,2021,3,15,15.4,90,22.9,71,0,0,Green,CLK
664020eeaa38843775c17418,2021,3,16,11.8,70,23.9,73,0,0,Green,CLK
664020eeaa38843775c17419,2021,3,17,10.4,100,24.6,75,0,0,Green,CLK
664020eeaa38843775c1741a,2021,3,18,18.9,90,24.5,79,0,0,Green,CLK
664020eeaa38843775c1741b,2021,3,19,15.5,80,25.2,73,0,0,Green,CLK
664020eeaa38843775c1741c,2021,3,20,9.7,60,25.3,70,0,0,Green,CLK
664020eeaa38843775c1741d,2021,3,21,14.3,10,20.8,70,0.1,0,Green,CLK
664020eeaa38843775c1741e,2021,3,22,15.5,30,17.6,52,Trace,0,Green,CLK
664020eeaa38843775c1741f,2021,3,23,11.3,30,19.1,50,Trace,0,Green,CLK
664020eeaa38843775c17420,2021,3,24,8.5,10,20.9,59,Trace,0,Green,CLK
664020eeaa38843775c17421,2021,3,25,19.7,90,22.9,61,0,0,Green,CLK
664020eeaa38843775c17422,2021,3,26,23.5,90,22.3,68,0,0,Green,CLK
664020eeaa38843775c17423,2021,3,27,13.3,70,24.4,74,0,0,Green,CLK
664020eeaa38843775c17424,2021,3,28,12,240,25.5,74,0,0,Green,CLK
664020eeaa38843775c17425,2021,3,29,15.2,210,26.2,75,0,0,Green,CLK
664020eeaa38843775c17426,2021,3,30,15.2,200,27,72,Trace,0,Green,CLK
664020eeaa38843775c17427,2021,3,31,14.4,140,26.7,75,0,0,Green,CLK
664020eeaa38843775c17428,2021,4,1,14.1,200,27,73,0,0,Green,CLK
664020eeaa38843775c17429,2021,4,2,8.7,230,27.2,72,0,0,Green,CLK
664020eeaa38843775c1742a,2021,4,3,10.5,240,27.1,70,0,0,Green,CLK
664020eeaa38843775c1742b,2021,4,4,9.8,100,25.4,79,Trace,0,Green,CLK
664020eeaa38843775c1742c,2021,4,5,17.8,100,23,79,0.3,0,Green,CLK
664020eeaa38843775c1742d,2021,4,6,11.4,100,24.4,72,0,0,Green,CLK
664020eeaa38843775c1742e,2021,4,7,23.4,90,23.7,70,0,0,Green,CLK
664020eeaa38843775c1742f,2021,4,8,17.8,90,23.8,69,Trace,0,Green,CLK
664020eeaa38843775c17430,2021,4,9,16.5,40,20.6,81,7.2,0,Green,CLK
664020eeaa38843775c17431,2021,4,10,21.2,90,23.1,58,0,0,Green,CLK
664020eeaa38843775c17432,2021,4,11,19.5,100,24.2,64,0,0,Green,CLK
664020eeaa38843775c17433,2021,4,12,12.8,70,25.2,72,0,0,Green,CLK
664020eeaa38843775c17434,2021,4,13,9.5,250,26.2,69,0,0,Green,CLK
664020eeaa38843775c17435,2021,4,14,20.6,100,25.5,76,0,0,Green,CLK
664020eeaa38843775c17436,2021,4,15,28.3,90,23.1,84,1.3,0,Green,CLK
664020eeaa38843775c17437,2021,4,16,23.3,90,24.3,79,Trace,0,Green,CLK
664020eeaa38843775c17438,2021,4,17,11.2,90,23.3,84,6.1,0,Green,CLK
664020eeaa38843775c17439,2021,4,18,28,100,23.9,59,Trace,0,Green,CLK
664020eeaa38843775c1743a,2021,4,19,30.6,100,23.2,59,Trace,0,Green,CLK
664020eeaa38843775c1743b,2021,4,20,23.8,90,24,64,0,0,Green,CLK
664020eeaa38843775c1743c,2021,4,21,18.6,90,24.8,66,0,0,Green,CLK
664020eeaa38843775c1743d,2021,4,22,14.5,90,25.7,67,0,0,Green,CLK
664020eeaa38843775c1743e,2021,4,23,10.8,250,27.5,69,0,0,Green,CLK
664020eeaa38843775c1743f,2021,4,24,20.9,100,26.7,72,0,0,Green,CLK
664020eeaa38843775c17440,2021,4,25,20.2,90,25.9,77,Trace,0,Green,CLK
664020eeaa38843775c17441,2021,4,26,28.8,100,23.9,74,1.1,0,Green,CLK
664020eeaa38843775c17442,2021,4,27,22.3,90,23.8,87,7.1,0,Green,CLK
664020eeaa38843775c17443,2021,4,28,17.3,80,24.9,82,1.5,0,Green,CLK
664020eeaa38843775c17444,2021,4,29,10.9,360,24.3,69,0.1,0,Green,CLK
664020eeaa38843775c17445,2021,4,30,9,130,25.4,69,0,0,Green,CLK
664020eeaa38843775c17446,2021,5,1,9.7,240,26.6,68,0,0,Green,CLK
664020eeaa38843775c17447,2021,5,2,12,60,26.8,73,0.9,0,Green,CLK
664020eeaa38843775c17448,2021,5,3,23.5,100,25.1,82,4.7,0,Green,CLK
664020eeaa38843775c17449,2021,5,4,14.9,70,27.3,77,35.4,150,Amber,CLK
664020eeaa38843775c1744a,2021,5,5,10.2,310,27.1,76,0.3,0,Green,CLK
664020eeaa38843775c1744b,2021,5,6,21.3,90,26.1,74,0,0,Green,CLK
664020eeaa38843775c1744c,2021,5,7,9.5,250,27.1,73,0,0,Green,CLK
664020eeaa38843775c1744d,2021,5,8,15.5,230,28.4,73,0,0,Green,CLK
664020eeaa38843775c1744e,2021,5,9,14.4,230,29,73,0,0,Green,CLK
664020eeaa38843775c1744f,2021,5,10,13.2,200,29,70,0,0,Green,CLK
664020eeaa38843775c17450,2021,5,11,17.4,190,29.9,68,0,0,Green,CLK
664020eeaa38843775c17451,2021,5,12,15.9,200,30.3,70,0,0,Green,CLK
664020eeaa38843775c17452,2021,5,13,16.1,150,30,73,4.6,0,Green,CLK
664020eeaa38843775c17453,2021,5,14,15.8,150,29.4,77,5.9,0,Green,CLK
664020eeaa38843775c17454,2021,5,15,15.1,160,30,71,0,0,Green,CLK
664020eeaa38843775c17455,2021,5,16,15.1,190,30.7,66,0,0,Green,CLK
664020eeaa38843775c17456,2021,5,17,15.4,200,30.9,69,Trace,0,Green,CLK
664020eeaa38843775c17457,2021,5,18,17.3,200,31,68,0,0,Green,CLK
664020eeaa38843775c17458,2021,5,19,18.5,190,30.9,66,Trace,0,Green,CLK
664020eeaa38843775c17459,2021,5,20,19.4,200,30.9,68,0,0,Green,CLK
664020eeaa38843775c1745a,2021,5,21,19.5,210,31.3,68,Trace,0,Green,CLK
664020eeaa38843775c1745b,2021,5,22,16.7,150,31.1,69,2.2,0,Green,CLK
664020eeaa38843775c1745c,2021,5,23,15.8,150,31.1,69,Trace,0,Green,CLK
664020eeaa38843775c1745d,2021,5,24,8.2,150,29.6,78,13.7,0,Green,CLK
664020eeaa38843775c1745e,2021,5,25,11.1,150,29.2,78,3.9,0,Green,CLK
664020eeaa38843775c1745f,2021,5,26,10,210,29.7,76,13.4,0,Green,CLK
664020eeaa38843775c17460,2021,5,27,16.4,220,30.8,70,0,0,Green,CLK
664020eeaa38843775c17461,2021,5,28,19.5,230,31,71,0,0,Green,CLK
664020eeaa38843775c17462,2021,5,29,24.1,220,30.6,74,0,0,Green,CLK
664020eeaa38843775c17463,2021,5,30,24.7,220,30.9,75,0,0,Green,CLK
664020eeaa38843775c17464,2021,5,31,21.1,220,30.4,76,0.8,0,Green,CLK
664020eeaa38843775c17465,2021,6,1,14.2,90,27.2,85,52.1,425,Red,CLK
664020eeaa38843775c17466,2021,6,2,10.8,200,28.7,80,4.2,0,Green,CLK
664020eeaa38843775c17467,2021,6,3,10.5,150,30.5,73,0,0,Green,CLK
664020eeaa38843775c17468,2021,6,4,13,310,27.9,82,6.6,0,Green,CLK
664020eeaa38843775c17469,2021,6,5,10.1,320,27.4,69,0,0,Green,CLK
664020eeaa38843775c1746a,2021,6,6,12.4,220,28.9,68,0,0,Green,CLK
664020eeaa38843775c1746b,2021,6,7,17.3,90,29.2,70,0,0,Green,CLK
664020eeaa38843775c1746c,2021,6,8,14.8,90,29.5,72,Trace,0,Green,CLK
664020eeaa38843775c1746d,2021,6,9,14.2,90,28.5,79,22.4,0,Green,CLK
664020eeaa38843775c1746e,2021,6,10,19.4,90,29.7,73,0.3,0,Green,CLK
664020eeaa38843775c1746f,2021,6,11,22.4,90,30,74,20,220,Amber,CLK
664020eeaa38843775c17470,2021,6,12,22.4,100,28.5,81,15.3,0,Green,CLK
664020eeaa38843775c17471,2021,6,13,18.1,100,29.2,78,5,0,Green,CLK
664020eeaa38843775c17472,2021,6,14,15.3,190,29.9,74,0.4,0,Green,CLK
664020eeaa38843775c17473,2021,6,15,18.8,200,30.2,72,1.9,0,Green,CLK
664020eeaa38843775c17474,2021,6,16,19.5,200,30.9,70,Trace,0,Green,CLK
664020eeaa38843775c17475,2021,6,17,17.1,210,31.1,69,Trace,0,Green,CLK
664020eeaa38843775c17476,2021,6,18,24.3,220,31.1,70,0,0,Green,CLK
664020eeaa38843775c17477,2021,6,19,23,220,31.2,71,Trace,0,Green,CLK
664020eeaa38843775c17478,2021,6,20,21.2,220,31.5,71,0,0,Green,CLK
664020eeaa38843775c17479,2021,6,21,19.8,220,31.2,72,0,0,Green,CLK
664020eeaa38843775c1747a,2021,6,22,14.5,220,27.5,84,89.9,100,Amber,CLK
664020eeaa38843775c1747b,2021,6,23,12.2,230,27.1,81,13.5,80,Amber,CLK
664020eeaa38843775c1747c,2021,6,24,9.8,80,26.7,87,46.3,155,Amber,CLK
664020eeaa38843775c1747d,2021,6,25,10.2,60,28.4,76,Trace,0,Green,CLK
664020eeaa38843775c1747e,2021,6,26,12.4,210,29.2,80,1.7,145,Amber,CLK
664020eeaa38843775c1747f,2021,6,27,21,210,30.2,76,1.1,0,Green,CLK
664020eeaa38843775c17480,2021,6,28,17.4,200,28.8,81,107.4,445,Black,CLK
664020eeaa38843775c17481,2021,6,29,21.5,210,30,76,7.4,0,Green,CLK
664020eeaa38843775c17482,2021,6,30,23.2,200,30.6,72,Trace,0,Green,CLK
664020eeaa38843775c17483,2021,7,1,21.8,200,30.7,73,2.4,0,Green,CLK
664020eeaa38843775c17484,2021,7,2,20.6,190,30.9,71,0.3,0,Green,CLK
664020eeaa38843775c17485,2021,7,3,14.8,150,30.8,73,0,0,Green,CLK
664020eeaa38843775c17486,2021,7,4,13.2,150,30.6,74,0.7,0,Green,CLK
664020eeaa38843775c17487,2021,7,5,16.8,100,30.6,71,Trace,0,Green,CLK
664020eeaa38843775c17488,2021,7,6,17.8,100,30.5,70,2.8,0,Green,CLK
664020eeaa38843775c17489,2021,7,7,20.4,100,30,73,1.5,0,Green,CLK
664020eeaa38843775c1748a,2021,7,8,17.5,150,30.5,69,Trace,0,Green,CLK
664020eeaa38843775c1748b,2021,7,9,11.8,50,30.8,69,0,0,Green,CLK
664020eeaa38843775c1748c,2021,7,10,13.5,130,30.6,68,0,0,Green,CLK
664020eeaa38843775c1748d,2021,7,11,13.6,100,30.8,71,Trace,0,Green,CLK
664020eeaa38843775c1748e,2021,7,12,13.8,150,31.1,69,0,0,Green,CLK
664020eeaa38843775c1748f,2021,7,13,11.5,150,31.1,67,0,0,Green,CLK
664020eeaa38843775c17490,2021,7,14,9.8,150,31.1,68,8.4,0,Green,CLK
664020eeaa38843775c17491,2021,7,15,13,150,31,69,0,0,Green,CLK
664020eeaa38843775c17492,2021,7,16,9.5,60,30.2,72,0.8,0,Green,CLK
664020eeaa38843775c17493,2021,7,17,13.7,100,29.7,72,0.1,0,Green,CLK
664020eeaa38843775c17494,2021,7,18,15.8,90,28.5,77,12.6,85,Amber,CLK
664020eeaa38843775c17495,2021,7,19,24.3,80,26.8,89,104.5,135,Amber,CLK
664020eeaa38843775c17496,2021,7,20,18.9,90,26.4,91,137.1,240,Amber,CLK
664020eeaa38843775c17497,2021,7,21,19.5,90,27.6,86,2.3,0,Green,CLK
664020eeaa38843775c17498,2021,7,22,11.9,60,29.6,75,0,0,Green,CLK
664020eeaa38843775c17499,2021,7,23,10.8,240,30.8,74,0,0,Green,CLK
664020eeaa38843775c1749a,2021,7,24,11.3,260,31.2,72,0,0,Green,CLK
664020eeaa38843775c1749b,2021,7,25,13.7,220,30,76,97.4,175,Amber,CLK
664020eeaa38843775c1749c,2021,7,26,13.6,220,31.2,73,0,0,Green,CLK
664020eeaa38843775c1749d,2021,7,27,13.4,230,32,70,0,0,Green,CLK
664020eeaa38843775c1749e,2021,7,28,17.8,230,31,74,Trace,0,Green,CLK
664020eeaa38843775c1749f,2021,7,29,11.1,250,30,78,24.5,0,Green,CLK
664020eeaa38843775c174a0,2021,7,30,12.8,220,29.2,80,31.5,85,Amber,CLK
664020eeaa38843775c174a1,2021,7,31,18.1,230,30.3,79,4,0,Green,CLK
664020eeaa38843775c174a2,2021,8,1,14.3,230,29.9,79,3.4,0,Green,CLK
664020eeaa38843775c174a3,2021,8,2,10,260,30.3,76,Trace,0,Green,CLK
664020eeaa38843775c174a4,2021,8,3,17.4,70,29,81,21.6,0,Green,CLK
664020eeaa38843775c174a5,2021,8,4,15.2,310,28.9,83,48.1,305,Amber,CLK
664020eeaa38843775c174a6,2021,8,5,19.1,230,28,89,11.9,0,Green,CLK
664020eeaa38843775c174a7,2021,8,6,18.9,230,29.1,85,4.2,240,Red,CLK
664020eeaa38843775c174a8,2021,8,7,13.8,230,29.5,81,0.3,0,Green,CLK
664020eeaa38843775c174a9,2021,8,8,12,230,29.8,80,0.3,0,Green,CLK
664020eeaa38843775c174aa,2021,8,9,14.2,200,29.5,80,6.9,135,Amber,CLK
664020eeaa38843775c174ab,2021,8,10,10.7,210,29.9,79,3.2,0,Green,CLK
664020eeaa38843775c174ac,2021,8,11,11.8,250,29.8,76,11.9,0,Green,CLK
664020eeaa38843775c174ad,2021,8,12,10.1,50,29.6,76,1,0,Green,CLK
664020eeaa38843775c174ae,2021,8,13,11.1,210,29.3,76,1.2,0,Green,CLK
664020eeaa38843775c174af,2021,8,14,15,230,28.4,80,18.2,0,Green,CLK
664020eeaa38843775c174b0,2021,8,15,10.5,140,28.2,79,0.6,0,Green,CLK
664020eeaa38843775c174b1,2021,8,16,9.3,70,28.8,78,7.2,0,Green,CLK
664020eeaa38843775c174b2,2021,8,17,11.6,240,29.9,73,0,0,Green,CLK
664020eeaa38843775c174b3,2021,8,18,12.7,230,30.1,72,0,0,Green,CLK
664020eeaa38843775c174b4,2021,8,19,10.3,60,29.2,77,0.9,0,Green,CLK
664020eeaa38843775c174b5,2021,8,20,11.7,240,29.9,70,0,0,Green,CLK
664020eeaa38843775c174b6,2021,8,21,12.3,230,30.3,70,0,0,Green,CLK
664020eeaa38843775c174b7,2021,8,22,14.3,210,30.8,64,Trace,0,Green,CLK
664020eeaa38843775c174b8,2021,8,23,15,220,30.5,69,Trace,0,Green,CLK
664020eeaa38843775c174b9,2021,8,24,12.8,140,30.4,71,Trace,0,Green,CLK
664020eeaa38843775c174ba,2021,8,25,12.5,150,30.1,72,Trace,0,Green,CLK
664020eeaa38843775c174bb,2021,8,26,13.3,100,30.6,70,Trace,0,Green,CLK
664020eeaa38843775c174bc,2021,8,27,13.7,80,26.4,78,12.3,0,Green,CLK
664020eeaa38843775c174bd,2021,8,28,12.3,80,28,69,0.5,0,Green,CLK
664020eeaa38843775c174be,2021,8,29,15,90,28.7,73,1.1,190,Amber,CLK
664020eeaa38843775c174bf,2021,8,30,13.9,100,29.7,70,0.3,0,Green,CLK
664020eeaa38843775c174c0,2021,8,31,8.4,60,28.1,79,3.4,0,Green,CLK
664020eeaa38843775c174c1,2021,9,1,12.7,60,28.5,81,17.6,0,Green,CLK
664020eeaa38843775c174c2,2021,9,2,10.5,60,29.6,74,0,0,Green,CLK
664020eeaa38843775c174c3,2021,9,3,9.8,260,29.8,73,Trace,0,Green,CLK
664020eeaa38843775c174c4,2021,9,4,11,110,29.8,74,0.1,0,Green,CLK
664020eeaa38843775c174c5,2021,9,5,9.1,90,29.6,73,13.4,0,Green,CLK
664020eeaa38843775c174c6,2021,9,6,10.5,80,29.9,71,0,0,Green,CLK
664020eeaa38843775c174c7,2021,9,7,15.5,60,30.5,70,0,0,Green,CLK
664020eeaa38843775c174c8,2021,9,8,11.4,50,30.3,68,0,0,Green,CLK
664020eeaa38843775c174c9,2021,9,9,10.3,100,30.6,64,0,0,Green,CLK
664020eeaa38843775c174ca,2021,9,10,13.4,100,31.4,61,0,0,Green,CLK
664020eeaa38843775c174cb,2021,9,11,12.5,240,31.3,68,0,0,Green,CLK
664020eeaa38843775c174cc,2021,9,12,14.7,230,32.1,70,0,0,Green,CLK
664020eeaa38843775c174cd,2021,9,13,13,220,31.2,73,0,0,Green,CLK
664020eeaa38843775c174ce,2021,9,14,7.9,250,29.4,79,21.3,0,Green,CLK
664020eeaa38843775c174cf,2021,9,15,12.9,240,30.6,71,Trace,0,Green,CLK
664020eeaa38843775c174d0,2021,9,16,9.6,280,29.5,74,3.7,0,Green,CLK
664020eeaa38843775c174d1,2021,9,17,7.6,270,29.9,74,0,0,Green,CLK
664020eeaa38843775c174d2,2021,9,18,16.8,100,30.8,70,0,0,Green,CLK
664020eeaa38843775c174d3,2021,9,19,16.5,100,30.4,75,1.5,0,Green,CLK
664020eeaa38843775c174d4,2021,9,20,8.8,100,29.8,78,5.2,0,Green,CLK
664020eeaa38843775c174d5,2021,9,21,8.6,150,29.5,76,2.9,0,Green,CLK
664020eeaa38843775c174d6,2021,9,22,11.2,100,30.5,72,0,0,Green,CLK
664020eeaa38843775c174d7,2021,9,23,16.9,70,29.3,76,11.8,0,Green,CLK
664020eeaa38843775c174d8,2021,9,24,18,100,30.2,73,1.5,0,Green,CLK
664020eeaa38843775c174d9,2021,9,25,16.8,100,30.3,68,Trace,0,Green,CLK
664020eeaa38843775c174da,2021,9,26,15,70,29.1,68,0,0,Green,CLK
664020efaa38843775c174db,2021,9,27,8.9,260,29.5,71,0,0,Green,CLK
664020efaa38843775c174dc,2021,9,28,10.1,150,29.9,69,0,0,Green,CLK
664020efaa38843775c174dd,2021,9,29,10.3,230,30.4,70,0,0,Green,CLK
664020efaa38843775c174de,2021,9,30,9.4,250,30.8,73,0,0,Green,CLK
664020efaa38843775c174df,2021,10,1,10.8,230,30.5,72,0,0,Green,CLK
664020efaa38843775c174e0,2021,10,2,12,150,30.1,68,0,0,Green,CLK
664020efaa38843775c174e1,2021,10,3,16,100,29.4,71,Trace,0,Green,CLK
664020efaa38843775c174e2,2021,10,4,18.6,100,30.5,61,0,0,Green,CLK
664020efaa38843775c174e3,2021,10,5,20.8,70,30.8,61,0,0,Green,CLK
664020efaa38843775c174e4,2021,10,6,20.1,70,30.5,60,0,0,Green,CLK
664020efaa38843775c174e5,2021,10,7,25.7,70,29.3,69,23,720,Amber,CLK
664020efaa38843775c174e6,2021,10,8,24.9,70,25.6,91,276.9,485,Black,CLK
664020efaa38843775c174e7,2021,10,9,39.6,100,26.8,88,154.3,485,Amber,CLK
664020efaa38843775c174e8,2021,10,10,20,80,26.7,85,63,0,Green,CLK
664020efaa38843775c174e9,2021,10,11,15,360,28.6,67,0,0,Green,CLK
664020efaa38843775c174ea,2021,10,12,25.3,360,24.9,64,Trace,0,Green,CLK
664020efaa38843775c174eb,2021,10,13,32.7,90,25.4,85,102.3,188,Amber,CLK
664020efaa38843775c174ec,2021,10,14,18,90,28.5,79,11.1,0,Green,CLK
664020efaa38843775c174ed,2021,10,15,9.8,40,26.3,82,2.8,0,Green,CLK
664020efaa38843775c174ee,2021,10,16,13.9,10,26.6,70,Trace,0,Green,CLK
664020efaa38843775c174ef,2021,10,17,17.8,30,23.6,63,0,0,Green,CLK
664020efaa38843775c174f0,2021,10,18,12,40,23.3,64,0,0,Green,CLK
664020efaa38843775c174f1,2021,10,19,11,60,25.7,69,0,0,Green,CLK
664020efaa38843775c174f2,2021,10,20,14.5,90,27.3,68,0,0,Green,CLK
664020efaa38843775c174f3,2021,10,21,14.7,360,23.6,77,0.3,0,Green,CLK
664020efaa38843775c174f4,2021,10,22,13.6,360,18.5,73,0.3,0,Green,CLK
664020efaa38843775c174f5,2021,10,23,11.8,30,19.2,71,Trace,0,Green,CLK
664020efaa38843775c174f6,2021,10,24,13.5,10,21.2,66,0,0,Green,CLK
664020efaa38843775c174f7,2021,10,25,13.9,40,22.7,61,0,0,Green,CLK
664020efaa38843775c174f8,2021,10,26,10.9,50,24.9,62,Trace,0,Green,CLK
664020efaa38843775c174f9,2021,10,27,12.2,60,26.2,70,Trace,0,Green,CLK
664020efaa38843775c174fa,2021,10,28,12.9,80,25.8,72,Trace,0,Green,CLK
664020efaa38843775c174fb,2021,10,29,14.8,100,26,71,Trace,0,Green,CLK
664020efaa38843775c174fc,2021,10,30,11.7,40,24.3,75,Trace,0,Green,CLK
664020efaa38843775c174fd,2021,10,31,14.5,70,24.6,69,0,0,Green,CLK
664020efaa38843775c174fe,2021,11,1,16.3,100,25.6,69,0,0,Green,CLK
664020efaa38843775c174ff,2021,11,2,20,100,26,69,Trace,0,Green,CLK
664020efaa38843775c17500,2021,11,3,13.9,100,25.6,70,0,0,Green,CLK
664020efaa38843775c17501,2021,11,4,15.8,100,26.1,71,0,0,Green,CLK
664020efaa38843775c17502,2021,11,5,15,90,26.3,74,0,0,Green,CLK
664020efaa38843775c17503,2021,11,6,8.5,260,26.7,72,0,0,Green,CLK
664020efaa38843775c17504,2021,11,7,13.1,100,26.8,72,0,0,Green,CLK
664020efaa38843775c17505,2021,11,8,24.2,10,19,59,0.1,0,Green,CLK
664020efaa38843775c17506,2021,11,9,13.8,30,19.2,31,0,0,Green,CLK
664020efaa38843775c17507,2021,11,10,12.8,350,20.7,27,0,0,Green,CLK
664020efaa38843775c17508,2021,11,11,11.1,50,21.5,35,0,0,Green,CLK
664020efaa38843775c17509,2021,11,12,12.6,50,22.7,39,0,0,Green,CLK
664020efaa38843775c1750a,2021,11,13,11.8,50,22.4,38,0,0,Green,CLK
